writing_intensity,tool_technology,physical_manual,social_perceptiveness,creativity_originality
0.0,0.08136725238348197,0.1991827643182818,0.02544338812063256,0.0
0.0,0.06790943061581725,0.20137718872014287,0.012046167194968125,0.0
0.0,0.0690627675147601,0.18666084627226537,0.0031312187804873283,0.0
0.0,0.06135108478341618,0.2100674140514368,0.0385124607614025,0.0
0.0,0.08119592213971595,0.20859105202379244,0.019439158054291594,0.0118710981642674
0.0,0.06510059314926384,0.19196862596450937,0.0,0.0
0.0,0.0757527870859533,0.1954888589910589,0.025277591911100572,0.0
0.0,0.0721817150245843,0.18619622158530744,0.0,0.0
0.0,0.06598901287672558,0.21177835405029333,0.03616506289916457,0.0
0.0,0.0839458128361013,0.19385124263748152,0.0,0.004350554349007447
0.0,0.06308517171873647,0.214801966655903,0.02757281057884346,0.007381482527671887
0.0,0.0761319781093439,0.20249330904458818,0.029305181263135496,0.0
0.0,0.04732495320298225,0.22465075080844626,0.01630144828662586,0.0
0.0,0.07248564561529156,0.18761726963179765,0.011478466783867105,0.0
0.0,0.0878509705934276,0.1855132580006182,0.024088967991671758,0.0
0.0,0.04935271977750251,0.21025223033015514,0.019367385953222627,0.0
0.0,0.06533865101879277,0.2057608260572619,0.027107306464842662,0.0
0.0,0.07068261420265902,0.19024794606432666,0.036834614684150356,0.0
0.0,0.06925811885585657,0.21327518786671606,0.034138946990565855,0.0
0.0,0.09222528096246405,0.1893611370893638,0.02692079912584248,0.013703119674556187
0.0,0.05299309604448412,0.21750867583953123,0.037955266044803995,0.006114692511799635
0.0,0.08642896410055873,0.204476762145249,0.024242117139603277,0.0
0.0,0.07584060328777908,0.18808928397728183,0.010985794261679723,0.0
0.0,0.0834625943119521,0.18264490890809032,0.008717916162141634,0.0
0.0,0.05946487123479735,0.2063995084007803,0.022522614916897266,0.0
0.0,0.06776240203506723,0.19568692755545739,0.010952564275389712,0.0
0.0,0.06645262138726463,0.20666411890897382,0.014241578900672028,0.0
0.0,0.04489981298628296,0.22626250202812836,0.024014501746785166,0.0
0.0,0.06018480317823439,0.19431060771185038,0.00456046285803079,0.0
0.0,0.07152964264144554,0.2039531453438175,0.022796503800588216,0.0
0.0,0.05140842551285932,0.2130016122171238,0.0035768866049294447,0.0
0.0,0.06741232718507245,0.19794475980535287,0.03131279829038871,0.0
0.0,0.058488311202497124,0.20861130701032532,0.011553173031374068,0.0
0.0,0.057562204342326506,0.20732965779578913,0.01591064884505952,0.0
0.0,0.05513383348503063,0.206605412265688,0.027195157896216453,0.0
0.0,0.043115654441591676,0.22672806643728888,0.0294279351269615,0.0
0.0,0.04609417053266247,0.22576954788850595,0.01439407733375933,0.0
0.0,0.05596028299379984,0.20969822555615947,0.024144950035188212,0.0
0.0,0.1015251833176469,0.16246425382352692,0.019007221960956,0.0
0.0,0.06396143273223745,0.19273246647244363,0.0,0.0
0.0,0.06026813494280319,0.19787797699494322,0.022246521180083884,0.0
0.0,0.06052886916076508,0.21863079834957913,0.02325400346719718,0.0
0.0,0.07194168340702649,0.20875427677987626,0.02065521453423339,0.006514806012481733
0.0,0.08841990639629521,0.19078667703078245,0.018745663235084628,0.0
0.0,0.08183531740975034,0.20153990041135705,0.020474042592086007,0.0
0.0,0.07469741184339779,0.20767641362906217,0.032622608783718685,0.0
0.0,0.06475244869013183,0.20431713885681946,0.014725855117612544,0.0
0.0,0.06151587958970692,0.22922477829371343,0.038728902246612636,0.0
0.0,0.04362861162864146,0.2191144702811014,0.02557629594580317,0.0
0.0,0.09488637751912342,0.1959601646203393,0.0390060065352872,0.011076076457751145
0.0,0.09920021285251578,0.18688571188952574,0.01426399303312772,0.010202128795996511
0.0,0.07258939900072951,0.20232397359139792,0.017584557544817477,0.0027628089760770424
0.0,0.06480116129091344,0.20603111983076888,0.018068042277046177,0.0019661851315569685
0.0,0.056088113317607054,0.21387943140902146,0.035838479269463715,0.0
0.0,0.06823006086010854,0.2177642443971635,0.006027610932080793,0.0
0.0,0.06193425650528442,0.2028928004905942,0.0,0.0
0.0,0.05738539085694943,0.21393748722359845,0.00797674665524961,0.0
0.0,0.061740757345831565,0.20553933771898802,0.011472527822631313,0.0
0.0,0.08027877434572062,0.205097302430119,0.019204114106634255,0.008274312788806493
0.0,0.07772731502589952,0.19862079209696415,0.028726179414577818,0.0
0.0,0.059439393533227435,0.20341287682641201,0.016603163330887103,0.0
0.0,0.05333041561757936,0.21757244062479247,0.00904880676073036,0.0121193020573011
0.0,0.07336101719865372,0.2011614734414019,0.032834390521900986,0.0003222311009469085
0.0,0.06150762661754667,0.20382146332580475,0.016419098296196734,0.0
0.0,0.06719162435788473,0.19076960109757138,0.0033287271379669335,0.0
0.0,0.06168403512648842,0.20529873664664552,0.018757925710544333,0.00494108411145637
0.0,0.06302637565873118,0.20212483405042897,0.029830823236357624,0.0
0.0,0.06906859471317528,0.20431933527035423,0.024417666872414555,0.0
0.0,0.07657598233530737,0.20679321573197376,0.015402134935831542,0.012671768503268026
0.0,0.06662038332333327,0.19116677219516576,0.007139437562441517,0.0
0.0,0.0859644464024574,0.1975681552446599,0.01611223042091474,0.0
0.0,0.051887717191850875,0.2164119271046359,0.019366645485358318,0.0
0.0,0.046185844882123225,0.22102078216863677,0.008020146492923791,0.0
0.0,0.0917818143907603,0.16733436296023996,0.019534700163517497,0.0
0.0,0.0639460554388216,0.1964234353353617,0.006225590733583956,0.0037231451419232962
0.0,0.03247144398544129,0.23184178724587826,0.016340508174252578,0.0
0.0,0.07322809718981883,0.2106768113323947,0.02299718042790663,0.00022352980633335122
0.0,0.061415150038761704,0.20542286200931525,0.005994320673567768,0.0034693928494645312
0.0,0.07145974598777886,0.19019214463755119,0.007909493627002889,0.0
0.0,0.0619042699052421,0.20306943313266904,0.03164311872759567,0.004019973795176233
0.0,0.06910035270559721,0.19515968349975554,0.023402727652173105,0.0008699108962505358
0.0,0.05571333192710649,0.20783420837483743,0.022139114867483455,0.0
0.0,0.07063111002637473,0.20458362533002447,0.031037178953668285,0.0
0.0,0.0524320374918741,0.2175619800258793,0.010537201785519142,0.0
0.0,0.06829024248736351,0.20194520720882866,0.019978174661458,0.0
0.0,0.06862311695941208,0.21404387473932743,0.02645625801060455,0.0
0.0,0.06523138658692298,0.2145192359726788,0.03115608819780596,0.0
0.0,0.07745439502378428,0.19509001578045193,0.0071413486386868305,0.0
0.0,0.06364985642955154,0.193644056319465,0.01226261838857464,0.0041619828999109095
0.0,0.0450598045792886,0.21572455930936268,0.01767902160754312,0.0001813166767730167
0.0,0.057947458651046384,0.21168379316566846,0.014051314428368657,0.0
0.0,0.06765733076988908,0.18900934094823574,0.012739341405138646,0.0
0.0,0.07225599278915205,0.1985900417697976,0.010415337757375022,0.0
0.0,0.06547019801440997,0.18977016742934658,0.012107979457861335,0.0
0.0,0.06493848159460992,0.18963508003266394,0.01610972116926825,0.0
0.0,0.07434990206239084,0.2005879606081293,0.01837833090188453,0.0
0.0,0.07577215701119586,0.2033565726667508,0.01659207999494794,0.01677279016824322
0.0,0.0761760663489338,0.19722526044999675,0.013403096164863626,0.00931034589988789
0.0,0.07580902333803709,0.2117796349703966,0.020760772586698555,0.027718448547990857
0.0,0.06803757996774144,0.21069396392129724,0.01905363509453811,0.0
0.0,0.08056003258304324,0.20301421310749726,0.03266850955852545,0.008034745017449434
0.0,0.06041308203268486,0.194203370962587,0.002212331189581957,0.0075978085795106775
0.0,0.06330608521010708,0.19994359971718592,0.016247367234947907,0.0
0.0,0.04323900034843451,0.219381634100807,0.014371020213002279,0.0
0.0,0.05595299612270516,0.21459638211572282,0.036060827593609616,0.0
0.0,0.07466927693530016,0.19130044471727106,0.028424328681565948,0.0
0.0,0.08064833919651133,0.1864091744809736,0.015137797246271662,0.0
0.0,0.05074023161183166,0.2131393387277432,0.011447371247692293,0.0
0.0,0.049307605241421935,0.22833087564109666,0.022309337557726905,0.0
0.0,0.061682260136788604,0.19397535980558536,0.010196161485124035,0.0
0.0,0.06702935237387973,0.1991797401046426,0.031015027229208326,0.0
0.0,0.06469150061349038,0.19050858188812214,0.01888487053169462,0.0026568534761491416
0.0,0.08080679381832559,0.18886476571138486,0.028119041293119762,0.0025119425422354736
0.0,0.070159868308177,0.17264710826586643,0.0034337061056252927,0.0
0.0,0.06201761528967417,0.21144300198475363,0.029947195552602446,0.0
0.0,0.05518837438751287,0.21620977398136182,0.033277646853493305,0.0
0.0,0.06678646605213462,0.20579177004484428,0.005813607266287572,0.0
0.0,0.08814983052135243,0.18855369419166557,0.008137268860715148,0.004928140426798927
0.0,0.04599812620568704,0.21316161353325241,0.0015492549120603681,0.0
0.0,0.051729115153643014,0.2198529974446265,0.007987367906814986,0.0
0.0,0.06649353834327959,0.20769977976640408,0.011835610278851966,0.0
0.0,0.06707410627105174,0.20770578593781747,0.018526951671593444,0.0
0.0,0.04685812534755377,0.22569041926007005,0.02163968911139856,0.004161504608147107
0.0,0.07089098196492352,0.18566837453407664,0.0029504184505584285,0.0
0.0,0.06425491959489607,0.1918050050625257,0.000805616451392635,0.0
0.0,0.08860043244604372,0.19205314339349822,0.02750707797013675,0.0
0.0,0.06760705191705035,0.19132200594405943,0.0,0.0
0.0,0.059877957660695674,0.20842583628406,0.020651609492796104,0.0
0.0,0.0713113147818635,0.19755981635673803,0.00694152602014614,0.0033487885259907172
0.0,0.07058195372364127,0.21222598861747952,0.027087957628687667,0.0
0.0,0.07141151523897289,0.21480793259162528,0.04320581490194261,0.0
0.0,0.05916323066098727,0.19324348986341014,0.012401293845532636,0.0
0.0,0.09125951002811282,0.18310425592385302,0.041947431210715334,0.0
0.0,0.08217954838392592,0.18981358912617088,0.032453132206732474,0.0
0.0,0.05893245643761604,0.20359382486004737,0.0075496829927048665,0.0
0.0,0.05982175171931786,0.19929583128708878,0.01470189284131655,0.0
0.0,0.06785858527571492,0.2176866201110909,0.028097359494572142,0.004758621512965352
0.0,0.0644377129675721,0.19637878386080995,0.011015634021176595,0.0
0.0,0.06468351923089498,0.19996505331776177,0.021489479884112837,0.0
0.0,0.06067168201634653,0.21576661468472844,0.019780222384029798,0.0
0.0,0.06758237298143727,0.21477752983286766,0.028769476631866027,0.0
0.0,0.06421041947486752,0.21334686072024883,0.014871192955217511,0.0
0.0,0.09464118788314176,0.17985570306199702,0.017095845068847492,0.0
0.0,0.06199276609312648,0.19851471255391268,0.01897464175113793,0.0
0.0,0.08590081215096439,0.18669494655033156,0.023906670196921803,0.0
0.0,0.041692269242403025,0.21644176422108086,0.010066238658522051,0.0
0.0,0.0877159079200207,0.20075905318655102,0.02839421559673027,0.0
0.0,0.08806068877157762,0.17958061716198495,0.019805739154740987,3.6317831261390374e-05
0.0,0.06292737373928928,0.21050862181509095,0.011371634458783133,0.015174270057737516
0.0,0.07498491034188119,0.18549815867443992,0.005859738947769481,0.0
0.0,0.07874982569553371,0.1971324849807935,0.022795202968450615,0.0
0.0,0.05765478588625746,0.21931111022335187,0.02854207654108817,0.0
0.0,0.06544822167694939,0.19693106402427818,0.014511598983789464,0.0
0.0,0.0757964616205589,0.19241752998054232,0.02832332597866187,0.0
0.0,0.05905758791009267,0.23230608443570774,0.04222987485845625,0.0
0.0,0.06677869824048013,0.21759917187264988,0.028398343633268222,8.371117104401075e-05
0.0,0.05549176652971,0.20645584719676924,0.018399210968894207,0.0
